Date,H_TSA,H_PSI,H_TSA_lo,H_TSA_hi,H_PSI_lo,H_PSI_hi,LZC_TSA,LZC_PSI,LZC_TSA_lo,LZC_TSA_hi,LZC_PSI_lo,LZC_PSI_hi,MI,MI_lo,MI_hi,PE_TSA,PE_PSI,C_LMC_TSA,C_LMC_PSI,H_norm_TSA,H_norm_PSI,D_JS_TSA,D_JS_PSI
2013-05-31,2.820794894925152,2.7091151984827295,1.8852822108787306,2.9689185639491127,2.051564125700154,2.8552793930896625,0.6538461538461539,0.6538461538461539,0.5,0.6538461538461539,0.5384615384615384,0.6538461538461539,2.026370970628383,1.3544535895074834,2.3506864900718294,0.9941242220356785,0.9882484440747059,0.11409067799818513,0.14490592696242355,0.8491438749922241,0.8155249364559869,0.13435965489267634,0.17768423807141792
2013-06-30,2.7923766229574616,2.7202880467693955,1.7939923560070763,2.9689185639491127,2.015285624365931,2.8412590862973435,0.6153846153846154,0.6153846153846154,0.5,0.6538461538461539,0.5384615384615384,0.6538461538461539,2.009125546947358,1.2768871734000204,2.334317761500007,0.9882484440747058,0.9882484440747059,0.11665612155423219,0.1439269601554474,0.8405891227050124,0.8188882989272761,0.13877900439495727,0.1757589653484953
2013-07-31,2.853670009243358,2.74548120184838,1.9821906995109326,2.969197885156278,2.09791976730664,2.8490995042253915,0.6153846153846154,0.6153846153846154,0.5,0.6538461538461539,0.5384615384615384,0.6538461538461539,2.0337028392954384,1.4017354765610468,2.3341035129168124,0.982372666113733,0.9882484440747059,0.10920375038672028,0.14136263843588584,0.8590402705128863,0.8264721942914647,0.12712296982482632,0.17104342942484127
2013-08-31,2.825251737275667,2.74548120184838,1.9459017190203995,2.9612923946042597,2.083533220934422,2.8552793930896625,0.6538461538461539,0.6153846153846154,0.5,0.6538461538461539,0.5384615384615384,0.6538461538461539,2.0531735095522294,1.4218493369351277,2.373404476819543,0.982372666113733,0.9941242220356787,0.11187483762152192,0.14136263843588584,0.8504855182256745,0.8264721942914647,0.1315423193271072,0.17104342942484127
2013-09-30,2.777362795051185,2.74548120184838,1.8629613523332116,2.9155792582601583,2.0748240949948147,2.8552793930896625,0.6153846153846154,0.6153846153846154,0.5,0.6538461538461539,0.5384615384615384,0.6538461538461539,2.0343187020263422,1.3619654684546845,2.3367125317143027,0.9823726661137332,0.9941242220356787,0.12075021480748264,0.14136263843588584,0.8360695101554865,0.8264721942914647,0.14442604752447719,0.17104342942484127
2013-10-31,2.825251737275667,2.884313527786815,1.8998535431368153,2.9548982571567945,2.214605598137087,2.9800914122357787,0.6153846153846154,0.6153846153846154,0.5,0.6538461538461539,0.5384615384615384,0.6538461538461539,2.11508275856903,1.4966846662361362,2.3781266374938346,0.9823726661137332,0.9941242220356785,0.11187483762152194,0.10828730918028441,0.8504855182256746,0.8682648887671521,0.1315423193271072,0.12471690446223316
2013-11-30,2.8542858719742616,2.8702932209944962,1.911513245347786,2.9801874367262684,2.1738787769127828,2.9800914122357787,0.6153846153846154,0.6538461538461539,0.5,0.6538461538461539,0.5384615384615384,0.6538461538461539,2.1300965864753065,1.5434622986366415,2.3749109620647046,0.9882484440747059,0.9941242220356785,0.10577498649309355,0.11017184855269642,0.8592256636680998,0.864044355874253,0.12310501299685589,0.12750716766296435
2013-12-31,2.825251737275667,2.9322024700112967,1.9405345750106509,2.9612923946042597,2.218807920573706,2.9800914122357787,0.6153846153846154,0.6153846153846154,0.5,0.6538461538461539,0.5384615384615384,0.6538461538461539,2.162971700793512,1.576687993423698,2.381952220545173,0.9697883595891612,0.9803465725850115,0.11187483762152192,0.09871300832163775,0.8504855182256745,0.8826808968373403,0.1315423193271072,0.11183317626486314
2014-01-31,2.65104692908554,2.8881545074064254,1.8191452764899028,2.8010521033120828,2.1754740763477995,2.9635084350807617,0.6153846153846154,0.6538461538461539,0.5,0.6538461538461539,0.5384615384615384,0.6538461538461539,2.083551255936949,1.5065292769298217,2.3066385274669576,0.9560107101384941,0.9744707946240386,0.14615711359799521,0.10519572724540138,0.7980446455711361,0.8694211388453889,0.18314403136355242,0.12099513405563582
2014-02-28,2.65104692908554,2.8881545074064254,1.7962176025813998,2.8050113070243987,2.156593118635673,2.9636044595712514,0.5769230769230769,0.6153846153846154,0.5,0.6538461538461539,0.5384615384615384,0.6538461538461539,2.083551255936949,1.510993658493087,2.305044540190368,0.9639125816281885,0.982372666113733,0.14615711359799521,0.10519572724540138,0.7980446455711361,0.8694211388453889,0.18314403136355242,0.12099513405563582
2014-03-31,2.7192945256554375,2.8993273556930914,1.8943251901744234,2.830086238010678,2.1172585644421598,2.9800914122357787,0.6153846153846154,0.6538461538461539,0.5,0.6538461538461539,0.5384615384615384,0.6538461538461539,2.1300965864753065,1.5240455120045375,2.3340786748889633,0.9639125816281885,0.982372666113733,0.13967764599989183,0.10392232954511799,0.8185892192706492,0.8727845013166781,0.1706321592218653,0.11906986133271306
2014-04-30,2.686419411337232,2.9322024700112967,1.85021985906189,2.8153517313115666,2.253915084500251,2.994111719028097,0.6153846153846154,0.6153846153846154,0.5,0.6538461538461539,0.5384615384615384,0.6538461538461539,2.1300965864753065,1.538458643942941,2.3452670784738765,0.9639125816281885,0.982372666113733,0.14384125794579666,0.09871300832163775,0.8086928237499872,0.8826808968373403,0.17786884428971533,0.11183317626486314
2014-05-31,2.686419411337232,2.9322024700112967,1.8789687013520036,2.8262452583910673,2.224228803057284,2.9878915955691117,0.6153846153846154,0.6538461538461539,0.5,0.6538461538461539,0.5384615384615384,0.6538461538461539,2.177985528699789,1.5851912345106043,2.373460266713911,0.9639125816281885,0.982372666113733,0.14384125794579666,0.09871300832163765,0.8086928237499872,0.8826808968373403,0.17786884428971533,0.11183317626486303
